tconst,Id_TMDB,Titre,Titre Original,Date de sortie,Durée,Id des genres,Genre Principal,Genre secondaire,Genre tertiaire,Genres,Mots clés,Budget,Recettes,Pays d'origine,Langue Originale,Moyenne des votes,Nombre de votants,Popularité,Résumé,Slogan,Affiche du film,Arrière plan film,Société de production,Pays d'origine de la production,URL complète,Résolution,Type de vidéo,Officiel,Date de mise en ligne,Id Youtube
tt6998518,460885,Mandy,Mandy,2018-09-13,121,"[14, 28, 27]",Action,Fantasy,Horror,"[{'id': 14, 'name': 'Fantastique'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horreur'}]","{10084: 'rescue', 3030: 'nightmare', 1930: 'kidnapping', 5857: 'narcissism', 10123: 'dark comedy', 5498: 'lsd', 9887: 'surrealism', 6410: 'hallucinogen', 9748: 'revenge', 9872: 'grief', 9826: 'murder', 10580: 'russian roulette', 11321: 'animated scene', 12394: 'chainsaw', 13209: 'cabin in the woods', 14735: 'motorcycle', 34079: 'death', 156019: 'lumberjack', 159028: 'cult leader', 162766: 'religious cult', 176342: 'burning corpse', 202371: 'aggressive', 206576: 'death of girlfriend', 208251: 'nervous', 208289: '1980s', 210162: 'grim', 232766: 'vengeance', 234555: 'psychedelic drug', 241827: 'demonic', 281237: 'independent film', 284439: 'blood', 307886: 'biker gang', 321464: 'intense', 322255: 'sinister', 325801: 'distressing'}",6000000,1653784,"['BE', 'US', 'GB']",en,6.193,2053,2.09,"Pacific Northwest, 1983. Red Miller et Mandy Bloom mènent une existence paisible et empreinte d'amour. Quand leur refuge est sauvagement détruit par les membres d'une secte dirigée par le sadique Jérémie Sand, Red est catapulté dans un voyage fantasmagorique marqué par la vengeance, le sang et le feu.",Un sublime cauchemar psyché.,/wUATmL18BBQPtTqA5RCQg6emKnf.jpg,/vv1l1WzwED9r6ZVUw1xTfvaSiPW.jpg,"[{'id': 34519, 'logo_path': '/MGFizEilC4bv5aDeF8YfEyjDVG.png', 'name': 'SpectreVision', 'origin_country': 'US'}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}, {'id': 108869, 'logo_path': '/tfK09IBUnfAwp5htKDPAdzf2z01.png', 'name': 'Legion M', 'origin_country': 'US'}, {'id': 22309, 'logo_path': None, 'name': 'Piccadilly Pictures', 'origin_country': 'GB'}, {'id': 12352, 'logo_path': '/fkIacb6MddD6trIWamr33SIcUAn.png', 'name': 'Wallimage', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=Mf_VveWh3h0,1080.0,Trailer,False,2018-10-21 12:08:51+00:00,5cac63ee0e0a260822aedea8
tt8623904,549053,Last Christmas,Last Christmas,2019-11-07,102,"[35, 10749]",Comedy,Drama,Fantasy,"[{'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]","{212: 'london, england', 65: 'holiday', 9799: 'romcom', 12990: 'singing', 17971: 'homeless shelter', 189966: 'holiday season', 200918: 'angry', 207317: 'christmas', 250617: ""santa's elves"", 269808: 'introspective', 292593: 'intimate', 320591: 'immigrants', 321464: 'intense', 324429: 'romantic', 325761: 'admiring', 325762: 'adoring', 325765: 'amused', 325775: 'awestruck', 325814: 'familiar', 325856: 'vibrant'}",30000000,121600000,"['GB', 'US']",en,7.2,2502,10.2424,"Kate est une jeune femme abonnée aux mauvaises décisions. Sa dernière en date ? Celle d'avoir acceptée de travailler comme lutin du Père Noël pour un grand magasin. Pourtant, elle y fait la rencontre de Tom. Sa vie prend une nouvelle tournure. Pour Kate, cela semble même trop beau pour être vrai !",Parfois tu dois juste avoir la foi.,/hRbg8VfgXP8jAe6rpvmz5GWBpSQ.jpg,/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 61791, 'logo_path': '/xyiy5wZdmnxVViRa8oRMXQQvT6F.png', 'name': 'Feigco Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=gvdB8jDIX7I,1080.0,Trailer,True,2019-09-12 08:00:05+00:00,5d7a00a80d5d850010dd61ed
tt9098872,680058,La Grotte,The Rescue,2021-10-08,114,"[99, 18]",Action,Documentary,Mystery,"[{'id': 99, 'name': 'Documentaire'}, {'id': 18, 'name': 'Drame'}]","{10084: 'rescue', 1964: 'cave', 5096: 'natural disaster', 2385: 'monsoon', 3434: 'thailand', 3528: 'flooding', 18029: 'trapped', 18031: 'rescue team', 180078: 'trapped in a mine', 185477: 'trapped underwater\xa0', 203969: 'rescue force', 206692: 'daring rescue', 207528: 'trapped underground', 214517: 'cave diving', 222529: 'rescue operation', 253771: 'underwater rescue', 302933: 'search and rescue'}",0,946634,['US'],en,7.951,244,6.1914,"Au cours de l’été 2018, une brève excursion après une séance d’entraînement de foot s’est transformée en course contre la mort, deux semaines durant. Le monde entier a suivi le calvaire de douze garçons et de leur entraîneur, piégés dans une grotte labyrinthique du nord de la Thaïlande à cause des pluies diluviennes. En quelques jours, des milliers de personnes sont arrivées dans la région pour tenter de les secourir, alors qu’on ne savait pas s’ils étaient encore en vie. Après plusieurs journées d’angoisse, ils ont été retrouvés, piégés à deux kilomètres de profondeur, dans une salle plongée dans l’obscurité la plus totale. La question qui s’est alors posée – immédiate, évidente et déroutante – était de savoir comment les tirer de là.",Le récit de l'un des sauvetages les plus périlleux des temps modernes.,/f2fBa4j7GepCyu4ZfHBtElwG4ce.jpg,/gOBKWe6lHlt8srk11TFlDuBtl0H.jpg,"[{'id': 130016, 'logo_path': '/mqwiWprZXdHKx4J8Dj4PNPACTR9.png', 'name': 'Cavalry Media', 'origin_country': 'US'}, {'id': 116323, 'logo_path': '/2cjJeC2MQMPwT2INRpqRxH8Xuz1.png', 'name': 'Little Monster Films', 'origin_country': 'US'}, {'id': 7521, 'logo_path': '/fRqMjLjyAqThtEg9P9WKCXLmCpJ.png', 'name': 'National Geographic', 'origin_country': 'US'}, {'id': 138301, 'logo_path': '/kjYLNBezs8z364sgZDi2qHDEMb3.png', 'name': 'Ventureland', 'origin_country': 'US'}, {'id': 122392, 'logo_path': '/ofCViRx68HyV2yrxg9dNsMJzTDB.png', 'name': 'Storyteller Productions', 'origin_country': 'GB'}, {'id': 11594, 'logo_path': '/4w31g1L8zrpOuZ7s7f83qkmfOVZ.png', 'name': 'Passion Pictures', 'origin_country': 'GB'}, {'id': 11370, 'logo_path': None, 'name': 'Michael De Luca Productions', 'origin_country': 'US'}, {'id': 189457, 'logo_path': '/a0ruFlMfEs2pTOLZ1tPHqzDH7Fc.png', 'name': 'National Geographic Documentary Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=NGFP05OP2hw,1080.0,Trailer,True,2021-12-13 11:30:08+00:00,61d06c961b722c008bea7626
tt0035423,11232,Kate & Leopold,Kate & Leopold,2001-12-25,119,"[10749, 35, 14]",Comedy,Fantasy,Romance,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comédie'}, {'id': 14, 'name': 'Fantastique'}]","{242: 'new york city', 4379: 'time travel', 4235: 'duke', 11860: 'fish out of water', 13072: 'falling in love', 14760: 'scientist', 15162: 'dog', 33347: 'apartment building', 33935: 'tv commercial', 158967: 'brooklyn bridge', 162296: 'ex-boyfriend ex-girlfriend relationship', 164193: 'uncle nephew relationship', 168750: 'advertising executive', 173319: 'broken elevator', 182069: 'jumping off a bridge', 182376: 'gentleman', 186507: 'advertising agency', 190007: 'mental hospital', 197014: 'time portal', 240485: 'brother sister relationship', 252104: '2000s', 273294: '1870s', 284690: 'time deadline', 301050: 'propriety', 307851: 'marry for money', 313439: 'big sister little brother', 326459: 'scientific theory'}",48000000,76019048,['US'],en,6.342,1434,5.1807,"Kate McKay est une femme d'affaires dynamique, elle possède tous les atouts pour réussir sa vie professionnelle, c'est une vraie business-woman du XXIe siècle. Leopold, troisième duc d'Albany, est un parfait gentleman, un séduisant célibataire... de la fin du XIXe siècle. La vie les a rendus cyniques : ils ne croient plus au grand amour. Mais quand une faille dans le cours du temps précipite Leopold dans le New York d'aujourd'hui, tout est prêt pour qu'ils s'aiment.",2 siècles les séparent et pourtant ils sont fait l'un pour l'autre !,/ht1XeX3zNGoLGH8I6p4xtW7TFgR.jpg,/hfeiSfWYujh6MKhtGTXyK3DD4nN.jpg,"[{'id': 85, 'logo_path': None, 'name': 'Konrad Pictures', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0120913,7450,Titan A.E.,Titan A.E.,2000-06-16,94,"[16, 878, 12, 10751, 28]",Action,Adventure,Animation,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science-Fiction'}, {'id': 12, 'name': 'Aventure'}, {'id': 10751, 'name': 'Familial'}, {'id': 28, 'name': 'Action'}]","{4270: 'galaxy', 10364: 'mission', 1299: 'monster', 4565: 'dystopia', 9951: 'alien', 9882: 'space'}",75000000,36754634,['US'],en,6.595,1135,4.2326,"En l'an 3028, la Terre est anéantie par des créatures venues d'une lointaine galaxie, les Drej. Les rares survivants du drame tombent aux mains de cette cruelle race d'extraterrestres, qui les réduisent à l'esclavagisme. Quinze ans plus tard, le jeune Cale découvre, à l'intérieur d'une bague que lui avait léguée son père, les coordonnées d'un mystérieux vaisseau spatial : « Titan », ultime planche de salut du genre humain. Aidé par le capitaine du « Valkyrie », Kordo, et son intrépide copilote Akima, Cale se lance à la recherche de « Titan » et d'un monde nouveau.",Survivrez-vous à la fin du monde ?,/gu8PrKu1WZa0x5cnCYR9LQqyM2J.jpg,/pniACHS8KDVCldB3BlwL78RIZ7V.jpg,"[{'id': 11050, 'logo_path': None, 'name': 'David Kirschner Productions', 'origin_country': 'US'}, {'id': 211613, 'logo_path': None, 'name': 'Gary Goldman Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 11749, 'logo_path': '/5AzTeZkSCFhiGZ86g2nz8SAHtgy.png', 'name': '20th Century Fox Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=fty90G3j_tM,360.0,Trailer,False,2018-04-05 20:42:32+00:00,63b562f9a9117f0565679d87
tt0120917,11688,"Kuzco, l'empereur mégalo",The Emperor's New Groove,2000-12-15,79,"[12, 16, 35, 10751, 14]",Adventure,Animation,Comedy,"[{'id': 12, 'name': 'Aventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comédie'}, {'id': 10751, 'name': 'Familial'}, {'id': 14, 'name': 'Fantastique'}]","{1291: 'central and south america', 4152: 'kingdom', 1421: 'birthday', 5967: 'peru', 2280: 'emperor', 3289: 'villain', 3998: 'palace', 9360: 'berater', 11687: 'breaking the fourth wall', 10600: 'incan empire', 191600: 'assassination attempt', 213097: '15th century', 320420: 'hilarious'}",100000000,169327687,['US'],en,7.557,7080,13.1544,"L’empereur Kuzco pensait tout avoir : un peuple dévoué, une garde-robe de tenues chics et son groove inébranlable. Mais sa vie est bouleversée lorsqu’il est transformé en lama par sa conseillère sournoise Yzma et son acolyte Kronk. À présent, le souverain doit s’associer à un paysan sympathique nommé Pacha. Une folle aventure s’ensuit.",Apprendre à se tenir sur quatre pattes n’a jamais été aussi drôle !,/oOnoW6j2l1zXDIP8W7rGTOxuYIk.jpg,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[{'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=8xUBKFXlKU8,480.0,Trailer,False,2012-04-03 23:09:26+00:00,5bc72149c3a3683e1900bd3c
tt0125022,10833,Beautés empoisonnées,Heartbreakers,2001-03-23,122,"[35, 10749, 80]",Comedy,Crime,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",{206718: 'cons and scams'},35000000,57800000,['US'],en,6.112,954,2.5282,"Arnaqueuses de mère en fille, Max et Page Conners ont élevé l'escroquerie au rang d'un véritable art avec des numéros particulièrement au point. Mais elles ont surtout une spécialité : l'arnaque au divorce. Max fait la cour aux hommes aisés qui, éblouis par sa beauté, s'empressent de l'épouser. Page entre alors en scène et entraîne les ""jeunes"" maris vers l'adultère, qui, surpris pendant l'acte, se voient contraints de divorcer en y laissant une partie de la fortune. Mais certains pigeons vont se montrer plus difficiles à plumer.",Le milliardaire est une cible. Le sexe est une arme.,/ZMLQZkTgmPpxDUf1ITGoxPbZaj.jpg,/ayRhG0eoQwJ6il7bmXGrZx8rUta.jpg,"[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 68063, 'logo_path': None, 'name': 'Winchester Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",https://www.youtube.com/watch?v=hw9Egg_xmLM,480.0,Trailer,False,2015-04-09 22:32:53+00:00,67c2af3179656ddf5a6dd533
tt0130623,10567,Dinosaure,Dinosaur,2000-05-19,82,"[16, 10751, 12, 18]",Adventure,Animation,Drama,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Familial'}, {'id': 12, 'name': 'Aventure'}, {'id': 18, 'name': 'Drame'}]","{843: 'cataclysm', 1423: 'asteroid', 3289: 'villain', 4803: 'comet', 1729: 'migration', 10506: 'prehistory', 10789: 'prehistoric creature', 12616: 'dinosaur', 17985: 'birth', 34079: 'death', 161186: 'nesting grounds', 166695: 'cavern', 181033: 'lemur', 319466: 'mesozoic'}",127500000,354248063,['US'],en,6.548,2660,6.7356,"Entrez dans une aventure débordante d’action où un groupe de dinosaures surmonte d’énormes défis grâce à leur courage, leur loyauté et leur espoir. L’histoire se déroule il y a 65 millions d’années. Aladar, un iguanodon, est séparé des siens et élevé par un clan de lémuriens, dont le farceur Zini et le gentil Plio. Quand une météorite détruit leur foyer, Aladar et sa famille rejoignent un groupe de dinosaures à la recherche d'un abri. Sur le chemin, Aladar se lie d'amitié avec Baylene, un vieux brachiosaure, Eema, un styracosaure imparable et Neera, un brave iguanodon.",Imaginez.,/OzTe7nVE8O2SvwSWxPAzlhGLEm.jpg,/laeEtakR2pLKu3CeRwB2lU5Y53X.jpg,"[{'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}, {'id': 216234, 'logo_path': '/1ZkjwNsOXnKYwSNyoysuKVAXXyM.png', 'name': 'The Secret Lab', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=JyZrI5zOBSc,480.0,Trailer,False,2011-07-03 12:58:41+00:00,5c7c6b2d0e0a2631f80dcc55
tt0133240,9016,La Planète au Trésor : Un nouvel univers,Treasure Planet,2002-11-26,95,"[878, 12, 16, 10751, 14]",Adventure,Animation,Family,"[{'id': 878, 'name': 'Science-Fiction'}, {'id': 12, 'name': 'Aventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Familial'}, {'id': 14, 'name': 'Fantastique'}]","{1860: 'mutiny', 1826: 'space marine', 818: 'based on novel or book', 679: 'cyborg', 1969: 'map', 4418: 'pirate gang', 6956: 'treasure hunt', 11088: 'treasure map', 9951: 'alien', 10683: 'coming of age', 10594: 'money', 9882: 'space', 10028: 'steampunk', 13194: 'planet', 156316: 'troubled teen', 170652: 'father figure', 196483: 'space pirate', 199732: ""ship's crew"", 325761: 'admiring'}",140000000,109578115,['US'],en,7.561,4455,12.0211,"Dans une version futuriste du conte de Robert Louis Stevenson, une carte secrète entraîne une chasse au trésor à travers l'univers. Le jeune Jim Hawkins et un équipage hilarant partent à la recherche de leur destinée. Sur le vaisseau spatial, Jim rencontre le cuisinier cyborg John Silver, qui lui apprend les valeurs de l'amitié et à croire en ses rêves. Ils vont découvrir un trésor inimaginable.",Voyagez.,/xfeqEnK7hExbmZfZHKnjTkbuxMa.jpg,/mVuH9hNGnxF9bbhlh1Tr9FuG3Uc.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=MHcDO7DMR2E,480.0,Trailer,False,2017-01-04 12:20:00+00:00,61e554524f5801009ba80566
tt0138524,11775,Intolérable cruauté,Intolerable Cruelty,2003-10-10,96,"[35, 10749, 80]",Comedy,Crime,Romance,"[{'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]","{1326: 'infidelity', 387: 'california', 782: 'assassin', 6148: 'court', 2708: 'hitman', 2699: 'fetish', 10123: 'dark comedy', 8201: 'satire', 9799: 'romcom', 5728: 'tycoon', 10909: 'lawyer', 10911: 'inheritance', 15160: 'divorce', 155457: 'screwball comedy', 157286: 'gold digger', 324123: 'comedy of remarriage'}",60000000,119940815,['US'],en,5.947,1582,7.1788,"Une belle profiteuse rivalise d'esprit avec un avocat spécialiste des divorces de Beverly Hills, qui est de plus en plus attiré par elle.",Ils ne peuvent s'empêcher de se nuire l'un l'autre.,/25kmlve1yfJ1upGiStBxyANgubS.jpg,/x1BTLDDijvms3Yi9NZoxxniTDGA.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 11462, 'logo_path': '/7ZymELJwuWR4k5p0oeZ3d3WAhO3.png', 'name': 'Alphaville Films', 'origin_country': 'US'}, {'id': 2092, 'logo_path': '/9IAf3DxvsjOVSQVjX5F22jTU4Nh.png', 'name': 'Mike Zoss Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt0138749,10501,La Route d'El Dorado,The Road to El Dorado,2000-03-31,89,"[10751, 12, 16, 35, 14]",Adventure,Animation,Comedy,"[{'id': 10751, 'name': 'Familial'}, {'id': 12, 'name': 'Aventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comédie'}, {'id': 14, 'name': 'Fantastique'}]","{1321: 'gold', 2673: 'horse', 6513: 'cartoon', 4344: 'musical', 10453: 'con artist', 9725: 'sword fight', 175428: 'adventurer', 208244: '16th century', 228691: 'conquistador', 232752: 'el dorado', 301513: 'age of discovery'}",95000000,76400000,['US'],en,7.251,3938,6.0904,"1519. Les Espagnols ne rêvent que d'une chose : atteindre l'Eldorado, légendaire contrée aux mille richesses située quelque part en Amérique du Sud. Tulio et Miguel, deux sympathiques fripouilles, décident de tenter l'aventure et traversent l'océan à bord d'une frêle embarcation. Après avoir chaviré, les deux amis atteignent une ile inconnue. Ils découvrent très vite qu'ils ont atteint l'Eldorado. La population locale les prend pour des dieux et les honore comme tels. Mais la fortune et le pouvoir ne vont-ils pas avoir raison de l'amitié qui les lie ?","Ils étaient venus pour l'or, ils sont restés pour l'aventure.",/eNmGFx57wCm9s4ukjomYPQVNIDt.jpg,/ciID0Mu1pPuOUP3JbOsDXQ5aMV6.jpg,"[{'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=2w13C9bjf34,480.0,Trailer,False,2023-03-27 22:57:25+00:00,642221d42dc9dc007f0dde6c
tt0175142,4247,Scary Movie,Scary Movie,2000-07-07,89,[35],Comedy,Non renseigné,Non renseigné,"[{'id': 35, 'name': 'Comédie'}]","{6270: 'high school', 6259: 'psychopath', 2101: 'garage', 8201: 'satire', 9755: 'parody', 9964: 'crude humor', 11931: 'spoof', 12416: 'horror spoof', 14964: 'drugs', 179430: 'aftercreditsstinger', 249969: 'horror parody', 325809: 'enthusiastic'}",19000000,278022760,['US'],en,6.382,7395,15.9713,"Un soir, Drew Becker reçoit un appel anonyme d’un maniaque. Traquée dans sa maison, puis dans son jardin, elle finit par se faire tuer. Sa mort plonge ses camarades de lycée en plein cauchemar, d’autant qu'ils doivent désormais faire face à un tueur en série, caché parmi eux. Flairant le scoop, la journaliste Gail Hailstorn débarque en ville, bien décidée à harceler Cindy Campbell et ses amis à propos de cette histoire...",Sans merci. Sans limite. Sans pitié.,/y4FCONtCp92FEcb7Z6LzcqhFnQ7.jpg,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,"[{'id': 10958, 'logo_path': None, 'name': 'Brad Grey Pictures', 'origin_country': 'US'}, {'id': 1607, 'logo_path': None, 'name': 'Gold/Miller Productions', 'origin_country': ''}, {'id': 1608, 'logo_path': None, 'name': 'Wayans Bros. Entertainment', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=aNJ7tty-eaA,360.0,Trailer,False,2007-05-05 10:06:33+00:00,64891005e375c000c529dfc9
tt0181689,180,Minority Report,Minority Report,2002-06-20,145,"[878, 28, 53]",Action,Crime,Mystery,"[{'id': 878, 'name': 'Science-Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","{521: 'washington dc, usa', 2993: 'police chief', 3219: 'precognition', 3249: 'hologram', 9685: 'futuristic', 9826: 'murder', 10410: 'conspiracy', 11148: 'police chase', 14964: 'drugs', 15208: 'biting', 18239: 'home video', 156866: 'based on short story', 163758: 'ex-husband ex-wife relationship', 171493: 'mentor protégé relationship', 178657: 'tech noir', 181895: 'stasis', 201456: 'paranoid', 204903: 'prevention', 213295: 'missing son', 236189: 'future noir', 241737: 'loss of child', 244840: 'surveillance state', 280958: 'psychic vision', 298530: 'conspiracy thriller', 298603: '2050s', 314730: 'suspenseful', 315053: 'critical', 321464: 'intense'}",102000000,358372926,['US'],en,7.35,9257,5.9024,"Washington, 2054. Plus aucun meurtre ne se produit grâce au « pré-crime », l’unité policière dirigée par John Anderton. Cette unité dispose d'un système lui permettant de visualiser les meurtres avant qu'ils ne se produisent. Mais quand John découvre qu'il est lui-même accusé d'un meurtre à venir, il n'a que 36 heures pour comprendre le véritable fonctionnement de ce système.",Le futur vous rattrape !,/91dfWOkpjlqPkbZDjAjrReFqXQP.jpg,/qq4H9JfBKQ5DarMLI6lhUQjn9D7.jpg,"[{'id': 76068, 'logo_path': None, 'name': 'Digital Image Associates', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}, {'id': 766, 'logo_path': None, 'name': 'Blue Tulip Productions', 'origin_country': 'US'}, {'id': 26265, 'logo_path': None, 'name': 'Ronald Shusett/Gary Goldman Productions', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",https://www.youtube.com/watch?v=V0Ay_CB9quU,480.0,Trailer,False,2020-05-10 12:03:35+00:00,6092f8218dbc3300760d55a9
